time_s,reference_trusted,reference_theta1_rad,reference_theta2_rad,reference_omega1_rad_per_s,reference_omega2_rad_per_s,pinn_theta1_rad,pinn_theta2_rad,pinn_omega1_rad_per_s,pinn_omega2_rad_per_s,rk4_theta1_rad,rk4_theta2_rad,rk4_omega1_rad_per_s,rk4_omega2_rad_per_s,pinn_angle_error_rad,rk4_angle_error_rad,reference_energy_drift_over_amplitude,pinn_energy_drift_over_amplitude,rk4_energy_drift_over_amplitude
8.323333333333334139e+00,1.000000000000000000e+00,-9.032210394569705203e-01,9.491615222403757102e+00,1.446902463406953832e+00,6.349019812706491628e+00,-9.777103232848453063e-01,9.496304781004786477e+00,1.103705203539819379e+00,5.992850682001595430e+00,-9.031427374430788246e-01,9.491603400469298180e+00,1.447309728628419556e+00,6.349410555658702826e+00,7.448928382787478597e-02,7.830201389169566539e-05,1.442534678254455067e-12,4.338845947923378342e-06,7.781195974780220936e-08
8.326666666666667993e+00,1.000000000000000000e+00,-8.984527565407365302e-01,9.512761439484911818e+00,1.414027635687357343e+00,6.338844569526076889e+00,-9.740754039184296165e-01,9.516269093948555025e+00,1.076959718313007297e+00,5.985823991040777337e+00,-8.983731076555429018e-01,9.512750914105922107e+00,1.414428480149406919e+00,6.339231757232815845e+00,7.562264737769308631e-02,7.964888519362833819e-05,1.112458575749571717e-12,4.981290177197359000e-06,7.780120777403888325e-08
8.330000000000000071e+00,1.000000000000000000e+00,-8.937944557980227467e-01,9.533875083531871297e+00,1.380912266594953586e+00,6.329476932572881687e+00,-9.705302651403949765e-01,9.536211680525116918e+00,1.050034285451069360e+00,5.979605187256378684e+00,-8.937134815898073459e-01,9.533865842806946489e+00,1.381306604127974902e+00,6.329860535736899330e+00,7.673580934237222984e-02,8.097420821540080027e-05,1.273539097308791636e-12,5.379559847682941336e-06,7.779029810329083002e-08
8.333333333333333925e+00,1.000000000000000000e+00,-8.892469482956379956e-01,9.554958856113007215e+00,1.347550698328572993e+00,6.320922674973814104e+00,-9.670755452851083067e-01,9.556135203299646719e+00,1.022919402786031995e+00,5.974197843959170307e+00,-8.891646705905940085e-01,9.554950888048832525e+00,1.347938447883021418e+00,6.321302667363243089e+00,7.782859698947031113e-02,8.227770504398712603e-05,1.409424353492844810e-12,5.495209134413597525e-06,7.777920342558215509e-08
8.336666666666667780e+00,1.000000000000000000e+00,-8.848110649571166997e-01,9.576015478515664370e+00,1.313936677479063064e+00,6.313187864517872505e+00,-9.637118949281890945e-01,9.576042318784587337e+00,9.956051238595318154e-01,5.969605956677509262e+00,-8.847275058431599559e-01,9.576008771036605083e+00,1.314317762952533553e+00,6.313564222847285912e+00,7.890082997107239482e-02,8.355911395674375797e-05,1.414257977545634720e-12,5.298980722874178399e-06,7.776789504127005402e-08
8.339999999999999858e+00,1.000000000000000000e+00,-8.804876585185171800e-01,9.597047692825265486e+00,1.280063372321088355e+00,6.306278921542560312e+00,-9.604399761585193929e-01,9.595935681325217459e+00,9.680810915002867612e-01,5.965833972798099794e+00,-8.804028403294330563e-01,9.597042233782577370e+00,1.280437722390632693e+00,6.306651625364490421e+00,7.995231764000221286e-02,8.481818908412375180e-05,1.422354297834057607e-12,4.774231148770854064e-06,7.775634267978389108e-08
8.343333333333333712e+00,1.000000000000000000e+00,-8.762776054327163777e-01,9.618058263194431134e+00,1.245923386682968648e+00,6.300202675576350053e+00,-9.572604619496029033e-01,9.615817947677829380e+00,9.403365704579043083e-01,5.962886814387377221e+00,-8.761915507322269869e-01,9.618054040375909608e+00,1.246290934638864867e+00,6.300571707182116121e+00,8.098285651688652553e-02,8.605470048939078964e-05,1.402415598616299582e-12,3.921325971779881364e-06,7.774451685601693959e-08
8.346666666666667567e+00,1.000000000000000000e+00,-8.721818077322261997e-01,9.639049977300100380e+00,1.211508770477042640e+00,6.294966421028115100e+00,-9.541740355923452599e-01,9.635691782273758221e+00,9.123604789190243869e-01,5.960769894373770583e+00,-8.720945392988221911e-01,9.639046978439239410e+00,1.211869454062292517e+00,6.295331765358576526e+00,8.199222786011906017e-02,8.726843340400858295e-05,1.308039088985578845e-12,2.763109403140472555e-06,7.773238554720985078e-08
8.350000000000001421e+00,1.000000000000000000e+00,-8.682011948622079256e-01,9.660025647985904129e+00,1.176811026971118945e+00,6.290577972214340008e+00,-9.511813901456134257e-01,9.655559863183169611e+00,8.841414187415527204e-01,5.959489126350837829e+00,-8.681127356748495894e-01,9.660023860769900494e+00,1.177164788230262715e+00,6.290939616780800492e+00,8.298019528340550011e-02,8.845918735833624424e-05,1.280668692786656581e-12,1.351541287654308018e-06,7.771991582429876144e-08
8.353333333333333499e+00,1.000000000000000000e+00,-8.643367254952120105e-01,9.680988115085666479e+00,1.141821116884046861e+00,6.287045718015857432e+00,-9.482832278570041407e-01,9.675424888812059976e+00,8.556677042501126262e-01,5.959050928332053410e+00,-8.642470987192453213e-01,9.680987527163834372e+00,1.142167902011825165e+00,6.287403652828666090e+00,8.394650236179213021e-02,8.962677596668910951e-05,1.401630134707721419e-12,2.244163843116774785e-07,7.770707330813259574e-08
8.356666666666667354e+00,1.000000000000000000e+00,-8.605893893376761472e-01,9.701940247428391118e+00,1.106529459359038903e+00,6.284378676450091739e+00,-9.454802595038231949e-01,9.695289585385584274e+00,8.269273894385565926e-01,5.959462220850082481e+00,-8.604986183107676823e-01,9.701940846421557296e+00,1.106869218544456190e+00,6.284732893954820376e+00,8.489087016614704773e-02,9.077102690846494681e-05,1.413955876042335224e-12,1.829590764967234525e-06,7.769382259241518436e-08
8.360000000000001208e+00,1.000000000000000000e+00,-8.569602089369876552e-01,9.722884945028654968e+00,1.070925929836652246e+00,6.282586549443760049e+00,-9.427732036034914831e-01,9.715156715289209544e+00,7.979082934248339365e-01,5.960730419847970474e+00,-8.568683171564480672e-01,9.722886718536219774e+00,1.071258617124258183e+00,6.282937044468432930e+00,8.581299466650382790e-02,9.189178053958801939e-05,1.379757985868847511e-12,3.272002870612031073e-06,7.768012627698040759e-08
8.363333333333333286e+00,1.000000000000000000e+00,-8.534502415021434363e-01,9.743825141457204353e+00,1.034999854908596584e+00,6.281679778103892886e+00,-9.401627854431453546e-01,9.735029086357643635e+00,7.685980239976292205e-01,5.962863424857505201e+00,-8.533572526121347979e-01,9.743828077065106896e+00,1.035325428054001407e+00,6.282026547812489703e+00,8.671254394100191831e-02,9.298889000863841403e-05,1.191850850816644058e-12,4.290828365269566482e-06,7.766594394064711507e-08
8.366666666666667140e+00,1.000000000000000000e+00,-8.500605807453404106e-01,9.764763806397878554e+00,9.987400041484647550e-01,6.281669598772102958e+00,-9.376497358801392235e-01,9.754909562218708530e+00,7.389839990846619466e-01,5.965869603002430743e+00,-8.499665185252441857e-01,9.764767891686629397e+00,9.990584244746691933e-01,6.282012642626358279e+00,8.758915513479881287e-02,9.406222009622489111e-05,1.155175728316101531e-12,4.542862758443721553e-06,7.765123479971236650e-08
8.370000000000000995e+00,1.000000000000000000e+00,-8.467923587573067401e-01,9.785703948393550178e+00,9.621345789380862934e-01,6.282568100158751889e+00,-9.352347898681965255e-01,9.774801073816366426e+00,7.090534659578578980e-01,5.969757769402084691e+00,-8.466972471097622410e-01,9.785709170945812829e+00,9.624458111949414363e-01,6.282907419888415390e+00,8.844243111088978537e-02,9.511164754449907832e-05,1.482230815787991136e-12,3.587443669173113698e-06,7.763595444525519013e-08
8.373333333333333073e+00,1.000000000000000000e+00,-8.436467479246613221e-01,9.806648617785137745e+00,9.251711982924983868e-01,6.284388281857645531e+00,-9.329186846679810019e-01,9.794706632254143841e+00,6.787935179706497957e-01,5.974537164585691507e+00,-8.435506108634622802e-01,9.806654965192569406e+00,9.254752105213374103e-01,6.284723881437577653e+00,8.927193674331967976e-02,9.613706119904197323e-05,1.630320972705338601e-12,8.697857373116633934e-07,7.762005671616586146e-08
8.376666666666666927e+00,1.000000000000000000e+00,-8.406249628971828036e-01,9.827600909846704980e+00,8.878368816911369477e-01,6.287144114544128470e+00,-9.307012166359257543e-01,9.814621356407561947e+00,6.482019806334005096e-01,5.980224498135705780e+00,-8.405278245373651869e-01,9.827608369717760084e+00,8.881336450811833094e-01,6.287476000177655067e+00,9.007625373874295072e-02,9.713835981761675953e-05,1.393231712915999036e-12,3.598211030113988726e-06,7.760349170527604551e-08
8.380000000000000782e+00,1.000000000000000000e+00,-8.377282626191062676e-01,9.848563968125029433e+00,8.501180288777742122e-01,6.290850602161643934e+00,-9.285876317765666688e-01,9.834556813606681658e+00,6.172449621654573226e-01,5.986836873999536124e+00,-8.376301471675070554e-01,9.848572528093079370e+00,8.504075176197238850e-01,6.291178782274427839e+00,9.085936915746040121e-02,9.811545159921220005e-05,1.415285122656852520e-12,5.915783807128372492e-06,7.758620757196778612e-08
8.383333333333334636e+00,1.000000000000000000e+00,-8.349579524350392301e-01,9.869540987992120762e+00,8.120003965917289568e-01,6.295523846421776426e+00,-9.265808517977357495e-01,9.854524099967742146e+00,5.858949499565684338e-01,5.994382712348572007e+00,-8.348588841791168003e-01,9.869550635722131204e+00,8.122825877415965623e-01,6.295848331662251773e+00,9.162289936269651935e-02,9.906825592242984868e-05,1.242362222168297464e-12,6.263599686748409907e-06,7.756814921292685905e-08
8.386666666666666714e+00,1.000000000000000000e+00,-8.323153862745498177e-01,9.890535220414763629e+00,7.734690722238803939e-01,6.301181113936840106e+00,-9.246814057165723133e-01,9.874523472416832703e+00,5.541414592193389943e-01,6.002876854479647584e+00,-8.322153895734771822e-01,9.890545943610755231e+00,7.737439455574812719e-01,6.301501917184629598e+00,9.236601944202249559e-02,9.999670107263547436e-05,6.336276930200824571e-13,5.505667142569210477e-06,7.754925705373683655e-08
8.390000000000000568e+00,1.000000000000000000e+00,-8.298019689305706770e-01,9.911549975953201752e+00,7.345084443239500160e-01,6.307840906316495300e+00,-9.228899523951696882e-01,9.894555760103990849e+00,5.219723660900263962e-01,6.012335464672378116e+00,-8.297010682078468369e-01,9.911561762366080330e+00,7.347759821866991503e-01,6.308158042701516699e+00,9.308798346459901119e-02,1.009007227238400972e-04,6.684297862001690607e-13,4.270316121030808219e-06,7.752946946569102448e-08
8.393333333333334423e+00,1.000000000000000000e+00,-8.274191584449503978e-01,9.932588628999516445e+00,6.951021699011079580e-01,6.315523033575483502e+00,-9.212072913504903982e-01,9.914622337881244363e+00,4.893739336609378432e-01,6.022776076456782590e+00,-8.273173781790400527e-01,9.932601466434567428e+00,6.953623570584457347e-01,6.315836520504782392e+00,9.378813290554000037e-02,1.017802659103450580e-04,1.829224602477638564e-12,2.981700956101714097e-06,7.750871974477751108e-08
8.396666666666666501e+00,1.000000000000000000e+00,-8.251684686075685393e-01,9.953654622267102070e+00,6.552331384575202922e-01,6.324248691202030592e+00,-9.196343709855414605e-01,9.934725095366708558e+00,4.563308484158583589e-01,6.034217638122688854e+00,-8.250658333214148099e-01,9.953668498590875657e+00,6.554859619460640108e-01,6.324558548392235302e+00,9.446590237797292122e-02,1.026352861537294103e-04,2.237363733435077159e-12,1.892376184763170845e-06,7.748693816596932747e-08
8.400000000000000355e+00,1.000000000000000000e+00,-8.230514715741343856e-01,9.974751471541798864e+00,6.148834326995884503e-01,6.334040541237254907e+00,-9.181722941195092913e-01,9.954866401852925151e+00,4.228262666473135423e-01,6.046680557909954068e+00,-8.229480058302911516e-01,9.974766374690235082e+00,6.151288816632015655e-01,6.334346790759245671e+00,9.512082254537490567e-02,1.034657438432340371e-04,1.394500539229856473e-12,1.116314291254571805e-06,7.746404962683274705e-08
8.403333333333334210e+00,1.000000000000000000e+00,-8.210698006255430226e-01,9.995882770710966980e+00,5.740342858291136441e-01,6.344922797734487752e+00,-9.168223207631204241e-01,9.975049067430218130e+00,3.888418701359061536e-01,6.060186749477910695e+00,-8.209655290220603252e-01,9.995898688698225953e+00,5.742723513464452756e-01,6.345225464074985666e+00,9.575252013757740155e-02,1.042716034826973726e-04,1.399334163282646181e-12,6.616667046767888306e-07,7.743997576223782810e-08
8.406666666666668064e+00,1.000000000000000000e+00,-8.192251530823341232e-01,1.001705219708772709e+01,5.326660353267625991e-01,6.356921316990840509e+00,-9.155858681633395335e-01,9.995276300825448601e+00,3.543579300229166562e-01,6.074759678433632182e+00,-8.191201002424708388e-01,1.001706911801342592e+01,5.328967102465694827e-01,6.357220427117239225e+00,9.636071508100541028e-02,1.050528398632843974e-04,1.027990995427070032e-12,4.625110025581214030e-07,7.741463325258995056e-08
8.410000000000000142e+00,1.000000000000000000e+00,-8.175192933669730433e-01,1.003826351704147690e+01,4.907580731940239804e-01,6.370063692902620645e+00,-9.144645082281468440e-01,1.001555166460054558e+01,3.193533774128066716e-01,6.090424410898000573e+00,-8.174134839348752291e-01,1.003828142909921439e+01,4.909813519525092484e-01,6.370359276344275123e+00,9.694521486117380071e-02,1.058094320978142377e-04,1.784211478486033866e-13,4.087829514343392743e-07,7.738793473013437026e-08
8.413333333333333997e+00,1.000000000000000000e+00,-8.159540562426832455e-01,1.005952059195627335e+01,4.482887925514064120e-01,6.384379357833002366e+00,-9.134599625362422870e-01,1.003587902851197633e+01,2.838058788079612094e-01,6.107207665301282340e+00,-8.158475148804371635e-01,1.005953948344265392e+01,4.485046709767616657e-01,6.384671446784149218e+00,9.750590629355904149e-02,1.065413622460820164e-04,2.477232327054771045e-15,3.735673289074328265e-07,7.735978751012986153e-08
8.416666666666667851e+00,1.000000000000000000e+00,-8.145313502408964013e-01,1.008082738453564531e+01,4.052355305265729069e-01,6.399899689391120639e+00,-9.125740952361536262e-01,1.005626252199591519e+01,2.476919140196421898e-01,6.125137868816207032e+00,-8.144241016225459706e-01,1.008084724385927622e+01,4.054440056417649707e-01,6.400188318818988087e+00,9.804274499525722497e-02,1.072486183504306467e-04,2.016285853320603995e-12,2.369227492349397016e-07,7.733009624934199768e-08
8.419999999999999929e+00,1.000000000000000000e+00,-8.132531612836451096e-01,1.010218796547399833e+01,3.615745074079206312e-01,6.416658123468303998e+00,-9.118089042412260703e-01,1.007670648690812776e+01,2.109868537344428696e-01,6.144245220043988098e+00,-8.131452300878319051e-01,1.010220878116424359e+01,3.617755772226571853e-01,6.416943331233546211e+00,9.855574295758096071e-02,1.079311958132045390e-04,2.451251597771025520e-12,9.455021062384123841e-08,7.729876022712956782e-08
8.423333333333333783e+00,1.000000000000000000e+00,-8.121215565048729434e-01,1.012360652051393473e+01,3.172807620497720693e-01,6.434690273870436350e+00,-9.111665112271811751e-01,1.009721543180254599e+01,1.736650334737899759e-01,6.164561759748401926e+00,-8.120129674163102385e-01,1.012362828123129255e+01,3.174744253271707395e-01,6.434972100880623103e+00,9.904495472230823161e-02,1.085890885627049940e-04,1.353233473879163472e-12,6.731144045472255408e-07,7.726567618519873899e-08
8.426666666666667638e+00,1.000000000000000000e+00,-8.111386883037248197e-01,1.014508735791484284e+01,2.723280835175458381e-01,6.454034058900758986e+00,-9.106491510317619165e-01,1.011779398916734962e+01,1.356998202977265366e-01,6.186121451561734652e+00,-8.110294660131868172e-01,1.014511005246192887e+01,2.725143395284180259e-01,6.454312549288817813e+00,9.951046272803709680e-02,1.092222905380024756e-04,1.402596859518279360e-12,1.500871478860059659e-06,7.723073826718276672e-08
8.429999999999999716e+00,1.000000000000000000e+00,-8.103067986364801412e-01,1.016663491635683059e+01,2.266889390448791064e-01,6.474729835188841598e+00,-9.102591611345768330e-01,1.013844687713931236e+01,9.706366831451684885e-02,6.208960274634266696e+00,-8.101969678347141768e-01,1.016665853368873051e+01,2.268677873135762635e-01,6.475005036497402777e+00,9.995236249809669182e-02,1.098308017659643809e-04,2.405936372276121276e-13,2.526730940335518528e-06,7.719383892494648300e-08
8.433333333333333570e+00,1.000000000000000000e+00,-8.096282235406928596e-01,1.018825377330093040e+01,1.803343984594534821e-01,6.496820538931295630e+00,-9.099989719514864905e-01,1.015917886727044106e+01,5.772815891399540877e-02,6.233116330128019911e+00,-8.095178089201929827e-01,1.018827830253713884e+01,1.805058384762349422e-01,6.497092502343892129e+00,1.003707484107936310e-01,1.104146204998768255e-04,1.787353334120347176e-12,3.649567355625192077e-06,7.715487109371710197e-08
8.436666666666667425e+00,1.000000000000000000e+00,-8.091053979250066863e-01,1.020994865383422301e+01,1.332340552529703293e-01,6.520351834736753283e+00,-9.098710987023700403e-01,1.017999475991094904e+01,1.766402169664305077e-02,6.258629963222059445e+00,-8.089944241816487969e-01,1.020997408427072983e+01,1.333980861647535987e-01,6.520620615347584526e+00,1.007657007773633540e-01,1.109737433578894539e-04,6.799700636262047029e-13,4.727472122369454107e-06,7.711372934006997180e-08
8.440000000000001279e+00,1.000000000000000000e+00,-8.087408606290531488e-01,1.023172444002218739e+01,8.535594462011103500e-02,6.545372272136772196e+00,-9.098781355936045312e-01,1.020089936868336089e+01,-2.315886762068919413e-02,6.285543901848622106e+00,-8.086293524618212158e-01,1.023175076114561044e+01,8.551256490848063718e-02,6.545637929220558426e+00,1.011372749645513824e-01,1.115081672319329087e-04,1.681738648566890090e-12,5.592660517733320120e-06,7.707031288294360533e-08
8.443333333333333357e+00,1.000000000000000000e+00,-8.085372597576455655e-01,1.025358618079607176e+01,3.666645898118936486e-02,6.571933449543940320e+00,-9.100227529861963927e-01,1.022189751533785618e+01,-6.477151541664649681e-02,6.313903412655743175e+00,-8.084252418698150144e-01,1.025361338229901698e+01,3.681566608688033315e-02,6.572196046886819687e+00,1.014854932285508271e-01,1.120178878305511105e-04,1.724757902636719197e-12,6.071195793779309150e-06,7.702453024600279179e-08
8.446666666666667211e+00,1.000000000000000000e+00,-8.084973582938431713e-01,1.027553910240201418e+01,-1.286973845193746177e-02,6.600090185401252363e+00,-9.103076980860830281e-01,1.024299403598591773e+01,-1.072058665919296550e-01,6.343756473627216508e+00,-8.083848554019135157e-01,1.027556717419681931e+01,-1.272794851144844197e-02,6.600349791691554557e+00,1.018103397922398567e-01,1.125028919296555685e-04,1.361631895670885854e-12,6.006248796641462034e-06,7.697630258075518087e-08
8.450000000000001066e+00,1.000000000000000000e+00,-8.086240400160938924e-01,1.029758861942646497e+01,-6.328980108453141629e-02,6.629900695957955392e+00,-9.107357994838538584e-01,1.026419379929468079e+01,-1.504948898796932832e-01,6.375153961309761641e+00,-8.085110768525265446e-01,1.029761755166282455e+01,-6.315543415908886349e-02,6.630157385221038702e+00,1.021117594677599660e-01,1.129631635673478129e-04,1.223511088362417301e-12,5.283137644551002603e-06,7.692557001068281791e-08
8.453333333333333144e+00,1.000000000000000000e+00,-8.089203156962704311e-01,1.031974034642597182e+01,-1.146327862238865347e-01,6.661426778734315768e+00,-9.113099755770762700e-01,1.028550173668019596e+01,-1.946726908026806813e-01,6.408149848624853817e+00,-8.088069170168359356e-01,1.031977012951072226e+01,-1.145058505133878246e-01,6.661680630814680981e+00,1.023896598808058389e-01,1.133986794344954419e-04,1.065330741234871207e-12,3.853906528690356022e-06,7.687229978798273463e-08
8.456666666666666998e+00,1.000000000000000000e+00,-8.093893295909738717e-01,1.034200011018083387e+01,-1.669397406470910783e-01,6.694734000255066597e+00,-9.120332465212102058e-01,1.030692288385686517e+01,-2.397746486124515686e-01,6.442801406699830480e+00,-8.092755201821810740e-01,1.034203073479540436e+01,-1.668202472413491400e-01,6.694985101411328188e+00,1.026439169302363341e-01,1.138094087927976616e-04,9.808631609123695219e-13,1.758730888633292460e-06,7.681649590039477891e-08
8.460000000000000853e+00,1.000000000000000000e+00,-8.100343662089478647e-01,1.036437396257085375e+01,-2.202537824627956997e-01,6.729891886286440084e+00,-9.129087488689587859e-01,1.032846243228250671e+01,-2.858375705735852756e-01,6.479169400970555159e+00,-8.099201708992902482e-01,1.036440541969498241e+01,-2.201417459199606075e-01,6.730140329807300148e+00,1.028743826600109212e-01,1.141953096576164839e-04,2.410165793322312397e-13,8.589900725413645257e-07,7.675821085316022373e-08
8.463333333333334707e+00,1.000000000000000000e+00,-8.108588573397881305e-01,1.038686819408483508e+01,-2.746201765362922820e-01,6.766974111724968211e+00,-9.139397514708873516e-01,1.035012578808809991e+01,-3.328998534345679605e-01,6.517318267933056575e+00,-8.107443010167617592e-01,1.038690047502757352e+01,-2.745156155896074646e-01,6.767219998680989335e+00,1.030808941310992211e-01,1.145563230263713095e-04,1.182425283913704077e-12,3.747333708763848789e-06,7.669756131787964501e-08
8.466666666666666785e+00,1.000000000000000000e+00,-8.118663893337106918e-01,1.040948934797938996e+01,-3.300864003552437254e-01,6.806058686742716191e+00,-9.151296705257757624e-01,1.037191863500911637e+01,-3.810016378821730054e-01,6.557316254330943117e+00,-8.117514969522436896e-01,1.040952244439624863e+01,-3.299893385859654082e-01,6.806302126815404030e+00,1.032632811920650706e-01,1.148923814670022026e-04,1.897801643726593971e-12,6.554034875149516390e-06,7.663475042760386160e-08
8.470000000000000639e+00,1.000000000000000000e+00,-8.130607105580518468e-01,1.043224423501413867e+01,-3.867021956363152491e-01,6.847228134319044202e+00,-9.164820808991021028e-01,1.039384699666482703e+01,-4.301849372825607976e-01,6.599235495293703124e+00,-8.129455071610092176e-01,1.043227813894204203e+01,-3.866126623330027878e-01,6.847469246776323182e+00,1.034213703410502561e-01,1.152033970426291631e-04,1.701254405680028902e-12,8.851850970672807298e-06,7.657008735301135826e-08
8.473333333333334494e+00,1.000000000000000000e+00,-8.144457390077382009e-01,1.045513994877548924e+01,-4.445196005013819507e-01,6.890569653003364436e+00,-9.180007199952094910e-01,1.041591729229727825e+01,-4.804937172018446390e-01,6.643152002100224607e+00,-8.143302497463208445e-01,1.045517465266646440e+01,-4.444376315956706236e-01,6.890808567813132335e+00,1.035549809874712901e-01,1.154892614173563814e-04,1.667237776408520764e-12,1.018456874258024740e-05,7.650402409837135161e-08
8.476666666666666572e+00,1.000000000000000000e+00,-8.160255699770234683e-01,1.047818388150206559e+01,-5.035929550986427694e-01,6.936175256770003905e+00,-9.196894796119052806e-01,1.043813637883926759e+01,-5.319738972954006773e-01,6.689145524067180659e+00,-8.159098201352817936e-01,1.047821937826151029e+01,-5.035185942101430001e-01,6.936412115863906713e+00,1.036639096348818123e-01,1.157498417416746861e-04,1.747717616887470764e-12,1.013652286497879590e-05,7.643718812850621908e-08
8.480000000000000426e+00,1.000000000000000000e+00,-8.178044836957540920e-01,1.050138374032562716e+01,-5.639788718406490986e-01,6.984141881434604571e+00,-9.215523803853585827e-01,1.046051157100855988e+01,-5.846732424892771007e-01,6.737299242943610267e+00,-8.176884987176104014e-01,1.050142002335400448e+01,-5.639121714557147058e-01,6.984376840163426081e+00,1.037478966896044907e-01,1.159849781436905758e-04,1.924386576016937869e-12,8.427477188420113134e-06,7.637043263848155766e-08
8.483333333333334281e+00,1.000000000000000000e+00,-8.197869527908430154e-01,1.052474756379121068e+01,-6.257361591138899115e-01,7.034571444148592256e+00,-9.235935227353728738e-01,1.048305063013704341e+01,-6.386411064261712234e-01,6.787699252730469368e+00,-8.196707583116010776e-01,1.052478462703125395e+01,-6.256771819187946226e-01,7.034804672950595972e+00,1.038065699445298584e-01,1.161944792419378203e-04,1.868799899409855319e-12,5.033176651754918587e-06,7.630489449667458353e-08
8.486666666666666359e+00,1.000000000000000000e+00,-8.219776493968683484e-01,1.054828373847402467e+01,-6.889256844211566477e-01,7.087570838677613061e+00,-9.258170077663637754e-01,1.050576171178713025e+01,-6.939279875529098529e-01,6.840433773877713008e+00,-8.218612712797650488e-01,1.054832157646428570e+01,-6.888745048164158780e-01,7.087802524998167542e+00,1.038393583694954270e-01,1.163781171032995942e-04,1.749409385305947212e-12,3.297269445838645822e-07,7.624206215719207190e-08
8.490000000000000213e+00,1.000000000000000000e+00,-8.243814516850044294e-01,1.057200101544319004e+01,-7.536101593399117116e-01,7.143251844459247657e+00,-9.282268215236981757e-01,1.052865326207234098e+01,-7.505848577989540082e-01,6.895592049443404647e+00,-8.242649160640835859e-01,1.057203962337940872e+01,-7.535668651584306321e-01,7.143482194954037467e+00,1.038453698386937463e-01,1.165356209208434635e-04,1.936168534645613148e-12,4.742855568239593980e-06,7.618386260468295566e-08
8.493333333333334068e+00,1.000000000000000000e+00,-8.270034495180267342e-01,1.059590852624392809e+01,-8.198538242342858773e-01,7.201730921510250738e+00,-9.308266765393535813e-01,1.055173385321124790e+01,-8.086622265110963159e-01,6.953262873382875853e+00,-8.268867828449096846e-01,1.059594790004598508e+01,-8.198185186759171517e-01,7.201960164565368139e+00,1.038232270213268471e-01,1.166666731170495908e-04,1.924205315114958293e-12,8.506058045434255929e-06,7.613276497515400115e-08
8.496666666666667922e+00,1.000000000000000000e+00,-8.298489488456247676e-01,1.062001579795369999e+01,-8.877220050950228591e-01,7.263128855848461463e+00,-9.336198059404515748e-01,1.057501195045230169e+01,-8.682089092389626561e-01,7.013532709197891180e+00,-8.297321779451601875e-01,1.062005593434368400e+01,-8.876948089373080109e-01,7.263357244483104935e+00,1.037708570948268072e-01,1.167709004645800519e-04,1.937074839155511029e-12,8.369425734224652022e-06,7.609189783177337172e-08
8.500000000000000000e+00,1.000000000000000000e+00,-8.329234743655384854e-01,1.064433276674982665e+01,-9.572805081887160172e-01,7.327570211004957201e+00,-9.366087077555794727e-01,1.059849560535424828e+01,-9.292704831545925970e-01,7.076483372259399829e+00,-8.328066264985475309e-01,1.064437366333970125e+01,-9.572615622863255291e-01,7.327798026191749692e+00,1.036852333900409873e-01,1.168478669909545076e-04,1.929945243677646083e-12,6.748010728277029722e-07,7.606519006501179127e-08
8.503333333333333854e+00,1.000000000000000000e+00,-8.362327698378987373e-01,1.066886978924939378e+01,-1.028594809797456655e+00,7.395182529844150920e+00,-9.398134933798144575e-01,1.062215057756381498e+01,-9.918806256238142938e-01,7.142243544215011397e+00,-8.361158727726802908e-01,1.066891144464038632e+01,-1.028584277915365108e+00,7.395410084310398702e+00,1.035807235419157202e-01,1.168970652184464498e-04,1.846686069368341775e-12,2.077361305487217941e-05,7.605752937509112748e-08
8.506666666666667709e+00,1.000000000000000000e+00,-8.397827952844308941e-01,1.069363765067670080e+01,-1.101728988224239369e+00,7.466095217074285806e+00,-9.432321881751943859e-01,1.064606742810918583e+01,-1.056080834617689534e+00,7.210906308601904513e+00,-8.396658773791768615e-01,1.069368006457320064e+01,-1.101727060247823076e+00,7.466322859647003263e+00,1.034493928907634919e-01,1.169179052540325614e-04,1.938041563966069172e-12,2.464256776957047631e-05,7.607493555740672054e-08
8.509999999999999787e+00,1.000000000000000000e+00,-8.435797201116911337e-01,1.071864756865838686e+01,-1.176744333004091425e+00,7.540438015972542374e+00,-9.468678167562729620e-01,1.067023988428761783e+01,-1.121910156136357362e+00,7.282564229400649403e+00,-8.434628104071146826e-01,1.071869074199608995e+01,-1.176751228552064266e+00,7.540666136518840545e+00,1.032880966445818283e-01,1.169097045764511122e-04,1.909523182054609391e-12,1.854462926077969396e-05,7.612473880283463994e-08
8.513333333333333641e+00,1.000000000000000000e+00,-8.476299109494725981e-01,1.074391119111689896e+01,-1.253697551568966340e+00,7.618338972498139405e+00,-9.507241955944837342e-01,1.069466523601877839e+01,-1.189399126190312739e+00,7.357302521536298379e+00,-8.475130392754585129e-01,1.074395512620986715e+01,-1.253713524063604368e+00,7.618568007536970832e+00,1.030942846450111361e-01,1.168716740140851584e-04,1.939310390279926205e-12,7.811864504264895683e-06,7.621574966003740275e-08
8.516666666666667496e+00,1.000000000000000000e+00,-8.519399127103326474e-01,1.076944058634706636e+01,-1.332638476429762076e+00,7.699921755902231268e+00,-9.548058943748339855e-01,1.071934433145176868e+01,-1.258567489140995255e+00,7.435196542260590569e+00,-8.518231098063461237e-01,1.076948528705407782e+01,-1.332663817639396342e+00,7.700152194928715055e+00,1.028659816645013381e-01,1.168029039865237095e-04,1.984867296977470187e-12,3.368793411364388668e-06,7.635839087256004517e-08
